run,grpo_step,optimizer_step,loss,grad_norm,token_entropy,train_answer_accuracy,train_format_accuracy
final_on_policy_lr4e-5_400_full_eval,223,223,-0.0007128638826543465,0.255859375,0.03189277648925781,0.8203125,0.98046875
final_on_policy_lr4e-5_400_full_eval,224,224,-0.0016501251175213838,0.150390625,0.03864908218383789,0.71484375,0.90625
final_on_policy_lr4e-5_400_full_eval,225,225,3.671056947496254e-05,0.1943359375,0.02926778793334961,0.91015625,0.99609375
final_on_policy_lr4e-5_400_full_eval,226,226,-0.002033266890066443,0.2099609375,0.02844715118408203,0.7734375,0.93359375
final_on_policy_lr4e-5_400_full_eval,227,227,-0.0014973892430134583,0.2236328125,0.03651142120361328,0.6875,0.9140625
final_on_policy_lr4e-5_400_full_eval,228,228,0.0003688466931635048,0.1865234375,0.037888526916503906,0.6640625,0.90234375
final_on_policy_lr4e-5_400_full_eval,229,229,-2.4530761038477067e-05,0.181640625,0.029375553131103516,0.75,0.9453125
final_on_policy_lr4e-5_400_full_eval,230,230,-0.0023451408874279878,0.1923828125,0.028706073760986328,0.82421875,0.9921875
final_on_policy_lr4e-5_400_full_eval,231,231,-0.0005547815599129535,0.19921875,0.03378725051879883,0.6328125,0.921875
final_on_policy_lr4e-5_400_full_eval,232,232,0.0005234687650954584,0.1923828125,0.027855873107910156,0.765625,0.88671875
final_on_policy_lr4e-5_400_full_eval,233,233,-0.0006606630990972917,0.224609375,0.028299331665039062,0.8046875,0.953125
final_on_policy_lr4e-5_400_full_eval,234,234,-0.0008266857967100805,0.18359375,0.027698516845703125,0.76953125,0.9453125
final_on_policy_lr4e-5_400_full_eval,235,235,-0.0006108559800850344,0.443359375,0.033879756927490234,0.69921875,0.92578125
final_on_policy_lr4e-5_400_full_eval,236,236,-0.00010055773145722924,0.1435546875,0.024556636810302734,0.8671875,0.95703125
final_on_policy_lr4e-5_400_full_eval,237,237,-0.00031444404976355145,0.142578125,0.03460049629211426,0.73046875,0.93359375
final_on_policy_lr4e-5_400_full_eval,238,238,-0.00035047077471972443,0.1552734375,0.03379678726196289,0.734375,0.921875
final_on_policy_lr4e-5_400_full_eval,239,239,0.0005015622182327206,0.2255859375,0.037120819091796875,0.6484375,0.890625
final_on_policy_lr4e-5_400_full_eval,240,240,-0.001315502006036695,0.22265625,0.03630256652832031,0.76953125,0.953125
final_on_policy_lr4e-5_400_full_eval,241,241,0.00010471231234987499,0.1572265625,0.031482696533203125,0.81640625,0.9453125
final_on_policy_lr4e-5_400_full_eval,242,242,-0.0003767427333514206,0.2255859375,0.03648185729980469,0.69140625,0.9375
final_on_policy_lr4e-5_400_full_eval,243,243,-7.383368210867047e-05,0.1669921875,0.033556461334228516,0.640625,0.88671875
final_on_policy_lr4e-5_400_full_eval,244,244,-0.0014525834430969553,0.150390625,0.037192344665527344,0.79296875,0.984375
final_on_policy_lr4e-5_400_full_eval,245,245,0.0008746543226152426,0.130859375,0.033931732177734375,0.875,0.9765625
final_on_policy_lr4e-5_400_full_eval,246,246,-0.0014289507453213446,0.1005859375,0.03849983215332031,0.80078125,0.94921875
final_on_policy_lr4e-5_400_full_eval,247,247,-0.0015498148832193692,0.2353515625,0.03523826599121094,0.796875,0.9609375
final_on_policy_lr4e-5_400_full_eval,248,248,0.0002046977933787275,0.1376953125,0.030173778533935547,0.75,0.93359375
final_on_policy_lr4e-5_400_full_eval,249,249,-4.7584630010533147e-05,0.1640625,0.027505874633789062,0.7890625,0.953125
final_on_policy_lr4e-5_400_full_eval,250,250,0.00020970874265913153,0.115234375,0.032555580139160156,0.7890625,0.91796875
final_on_policy_lr4e-5_400_full_eval,251,251,0.00017870074589154683,0.1474609375,0.03237438201904297,0.73828125,0.953125
final_on_policy_lr4e-5_400_full_eval,252,252,0.0003219931368221296,0.10888671875,0.029396533966064453,0.94921875,0.98828125
final_on_policy_lr4e-5_400_full_eval,253,253,-0.0011337885734974407,0.09716796875,0.03858757019042969,0.66796875,0.921875
final_on_policy_lr4e-5_400_full_eval,254,254,-0.0015021715298644267,0.150390625,0.03793954849243164,0.73828125,0.96484375
final_on_policy_lr4e-5_400_full_eval,255,255,-0.0010984554846800165,0.177734375,0.038562774658203125,0.73828125,0.984375
final_on_policy_lr4e-5_400_full_eval,256,256,-0.0009520683797745733,0.11328125,0.02935791015625,0.7578125,0.89453125
final_on_policy_lr4e-5_400_full_eval,257,257,-0.0004514145930443192,0.1826171875,0.040581703186035156,0.6953125,0.94921875
final_on_policy_lr4e-5_400_full_eval,258,258,-0.0003417573225306114,0.1455078125,0.030875682830810547,0.8046875,0.9765625
final_on_policy_lr4e-5_400_full_eval,259,259,-0.0016953644626482856,0.173828125,0.03688335418701172,0.74609375,0.9453125
final_on_policy_lr4e-5_400_full_eval,260,260,-0.00041499005965306424,0.126953125,0.041792869567871094,0.8046875,0.9609375
final_on_policy_lr4e-5_400_full_eval,261,261,-0.00025374351935170125,0.140625,0.03358125686645508,0.69921875,0.90234375
final_on_policy_lr4e-5_400_full_eval,262,262,-0.0003143952399113914,0.17578125,0.03183126449584961,0.71875,0.953125
final_on_policy_lr4e-5_400_full_eval,263,263,-0.0005502217973116785,0.12890625,0.03255796432495117,0.85546875,0.96484375
final_on_policy_lr4e-5_400_full_eval,264,264,0.0006860835801489884,0.1875,0.035370826721191406,0.75390625,0.91796875
final_on_policy_lr4e-5_400_full_eval,265,265,0.0010209857973677572,0.421875,0.04864692687988281,0.74609375,0.9375
final_on_policy_lr4e-5_400_full_eval,266,266,-0.00036315339821157977,0.08544921875,0.042696475982666016,0.71484375,0.92578125
final_on_policy_lr4e-5_400_full_eval,267,267,-0.0008661068286528462,0.173828125,0.047640323638916016,0.68359375,0.953125
final_on_policy_lr4e-5_400_full_eval,268,268,5.567246080318e-05,0.099609375,0.04524374008178711,0.84765625,0.9765625
final_on_policy_lr4e-5_400_full_eval,269,269,-0.0010511507171031553,0.1669921875,0.0402674674987793,0.68359375,0.953125
final_on_policy_lr4e-5_400_full_eval,270,270,-0.0015078082824402372,0.13671875,0.05397224426269531,0.6171875,0.9375
final_on_policy_lr4e-5_400_full_eval,271,271,-0.0017502079645055346,0.208984375,0.05025959014892578,0.765625,0.94140625
final_on_policy_lr4e-5_400_full_eval,272,272,0.00022325747704599053,0.10009765625,0.044020652770996094,0.76953125,0.9375
final_on_policy_lr4e-5_400_full_eval,273,273,-0.0003787847272178624,0.10791015625,0.03494548797607422,0.89453125,0.97265625
final_on_policy_lr4e-5_400_full_eval,274,274,0.0007919091067378758,0.1279296875,0.035410404205322266,0.84375,0.97265625
final_on_policy_lr4e-5_400_full_eval,275,275,-0.0008813163840386551,0.142578125,0.04155158996582031,0.81640625,0.96484375
final_on_policy_lr4e-5_400_full_eval,276,276,0.0007532176241511479,0.1728515625,0.04478263854980469,0.78515625,0.97265625
final_on_policy_lr4e-5_400_full_eval,277,277,0.00027859911278937943,0.1357421875,0.039182186126708984,0.83203125,1.0
final_on_policy_lr4e-5_400_full_eval,278,278,-0.0009503330402367283,0.1708984375,0.04817008972167969,0.6484375,0.95703125
final_on_policy_lr4e-5_400_full_eval,279,279,-0.00038176615817064885,0.2021484375,0.04026222229003906,0.6875,0.921875
final_on_policy_lr4e-5_400_full_eval,280,280,-0.001139114629040705,0.1201171875,0.04523420333862305,0.61328125,0.9453125
final_on_policy_lr4e-5_400_full_eval,281,281,-0.0006245877157198265,0.1416015625,0.04083824157714844,0.81640625,0.97265625
final_on_policy_lr4e-5_400_full_eval,282,282,-0.002041923953584046,0.2890625,0.042595863342285156,0.73828125,0.96875
final_on_policy_lr4e-5_400_full_eval,283,283,-0.0019951317935920088,0.1943359375,0.04246330261230469,0.6796875,0.96484375
final_on_policy_lr4e-5_400_full_eval,284,284,-0.0003313149936730042,0.146484375,0.04136085510253906,0.71875,0.96875
final_on_policy_lr4e-5_400_full_eval,285,285,-0.0004352134910732275,0.2021484375,0.041647911071777344,0.7109375,0.984375
final_on_policy_lr4e-5_400_full_eval,286,286,-0.0016254228312391206,0.2353515625,0.03341865539550781,0.8671875,1.0
final_on_policy_lr4e-5_400_full_eval,287,287,-0.002566413984823157,0.3515625,0.039315223693847656,0.74609375,0.98828125
final_on_policy_lr4e-5_400_full_eval,288,288,-0.0013508972588169854,0.169921875,0.0344243049621582,0.75,1.0
final_on_policy_lr4e-5_400_full_eval,289,289,-0.0009985484375647502,0.244140625,0.036875247955322266,0.69921875,0.984375
final_on_policy_lr4e-5_400_full_eval,290,290,-0.0012929035747220041,0.3203125,0.04243636131286621,0.6171875,0.9609375
final_on_policy_lr4e-5_400_full_eval,291,291,-0.0005937392725172685,0.1689453125,0.036864280700683594,0.69140625,0.96875
final_on_policy_lr4e-5_400_full_eval,292,292,-0.0010563054001977434,0.2734375,0.038562774658203125,0.640625,0.97265625
final_on_policy_lr4e-5_400_full_eval,293,293,-0.00048782502381072845,0.294921875,0.03636741638183594,0.75,0.9609375
final_on_policy_lr4e-5_400_full_eval,294,294,0.0004053428601764608,0.20703125,0.0374140739440918,0.67578125,0.9609375
final_on_policy_lr4e-5_400_full_eval,295,295,0.001289857111260062,0.150390625,0.03640031814575195,0.76171875,0.9765625
final_on_policy_lr4e-5_400_full_eval,296,296,-0.0007732880822004518,0.2041015625,0.03731822967529297,0.79296875,0.9609375
final_on_policy_lr4e-5_400_full_eval,297,297,0.00048301097558578476,0.16796875,0.03462696075439453,0.8125,0.98828125
final_on_policy_lr4e-5_400_full_eval,298,298,-0.002213156660218374,0.27734375,0.035930633544921875,0.7421875,0.97265625
final_on_policy_lr4e-5_400_full_eval,299,299,-0.001086553827917669,0.23828125,0.04375505447387695,0.81640625,0.97265625
final_on_policy_lr4e-5_400_full_eval,300,300,-0.00019505068485159427,0.1572265625,0.036116600036621094,0.765625,0.98046875
final_on_policy_lr4e-5_400_full_eval,301,301,-0.0010004021150962217,0.138671875,0.03905344009399414,0.79296875,0.98046875
final_on_policy_lr4e-5_400_full_eval,302,302,-0.0007340096008192631,0.1728515625,0.0388336181640625,0.7890625,0.94921875
final_on_policy_lr4e-5_400_full_eval,303,303,-0.0012714241074718302,0.1865234375,0.04860973358154297,0.8125,0.97265625
final_on_policy_lr4e-5_400_full_eval,304,304,-0.00013706271602131892,0.212890625,0.05718421936035156,0.65234375,0.9609375
final_on_policy_lr4e-5_400_full_eval,305,305,-0.0015733993877802277,0.173828125,0.047163963317871094,0.7265625,0.9765625
final_on_policy_lr4e-5_400_full_eval,306,306,-0.0006384158186847344,0.158203125,0.04733467102050781,0.7890625,0.9921875
final_on_policy_lr4e-5_400_full_eval,307,307,-0.001843804398959037,0.228515625,0.04512310028076172,0.8046875,0.96484375
final_on_policy_lr4e-5_400_full_eval,308,308,-0.0007213046974356985,0.14453125,0.04778003692626953,0.71484375,0.94140625
final_on_policy_lr4e-5_400_full_eval,309,309,-5.6220100304926746e-05,0.1328125,0.04601287841796875,0.78125,0.9609375
final_on_policy_lr4e-5_400_full_eval,310,310,-0.0006037074708729051,0.1787109375,0.05869770050048828,0.7109375,0.94140625
final_on_policy_lr4e-5_400_full_eval,311,311,0.00016131276061059907,0.1884765625,0.046878814697265625,0.8359375,0.96875
final_on_policy_lr4e-5_400_full_eval,312,312,-0.0012964871693839086,0.16015625,0.049945831298828125,0.77734375,0.9609375
final_on_policy_lr4e-5_400_full_eval,313,313,-0.004752277362058521,0.2294921875,0.05030345916748047,0.7734375,0.98046875
final_on_policy_lr4e-5_400_full_eval,314,314,0.0006614505000470672,0.234375,0.05240058898925781,0.66015625,0.95703125
final_on_policy_lr4e-5_400_full_eval,315,315,-0.0021460829630086664,0.15625,0.05050516128540039,0.75390625,0.9453125
final_on_policy_lr4e-5_400_full_eval,316,316,-0.0001899415692605544,0.140625,0.05020475387573242,0.7734375,0.9921875
final_on_policy_lr4e-5_400_full_eval,317,317,-0.002321315559129289,0.2177734375,0.04722738265991211,0.78125,0.98046875
final_on_policy_lr4e-5_400_full_eval,318,318,0.0007863969149184413,0.1103515625,0.04693412780761719,0.7421875,0.96875
final_on_policy_lr4e-5_400_full_eval,319,319,-0.0012716365090454929,0.138671875,0.05225372314453125,0.67578125,0.9140625
final_on_policy_lr4e-5_400_full_eval,320,320,-0.0013767701948381728,0.150390625,0.03940105438232422,0.90234375,0.97265625
final_on_policy_lr4e-5_400_full_eval,321,321,-0.0008834344189381227,0.1708984375,0.045905113220214844,0.83984375,0.953125
final_on_policy_lr4e-5_400_full_eval,322,322,-0.0004519490230450174,0.19921875,0.04509162902832031,0.77734375,0.94140625
final_on_policy_lr4e-5_400_full_eval,323,323,0.00034508439603087027,0.15625,0.03902912139892578,0.73046875,0.9375
final_on_policy_lr4e-5_400_full_eval,324,324,-0.0015217706213661586,0.1982421875,0.0410463809967041,0.796875,0.95703125
final_on_policy_lr4e-5_400_full_eval,325,325,-0.0003533166818669997,0.1357421875,0.03588104248046875,0.84765625,0.94921875
final_on_policy_lr4e-5_400_full_eval,326,326,-0.0009226936326740542,0.1630859375,0.03810739517211914,0.85546875,0.9921875
final_on_policy_lr4e-5_400_full_eval,327,327,5.137542029842734e-05,0.13671875,0.03673601150512695,0.73828125,0.90234375
final_on_policy_lr4e-5_400_full_eval,328,328,0.0003196097241016105,0.12890625,0.044455528259277344,0.69140625,0.890625
final_on_policy_lr4e-5_400_full_eval,329,329,-0.0005536378394026542,0.1845703125,0.03807878494262695,0.7890625,0.94140625
final_on_policy_lr4e-5_400_full_eval,330,330,-0.0006404958621715195,0.236328125,0.04717683792114258,0.80078125,0.9609375
final_on_policy_lr4e-5_400_full_eval,331,331,-0.0007173053709266242,0.10107421875,0.04646015167236328,0.71484375,0.90234375
final_on_policy_lr4e-5_400_full_eval,332,332,-0.00016031086306611542,0.1611328125,0.03911876678466797,0.83984375,0.953125
final_on_policy_lr4e-5_400_full_eval,333,333,-0.0010367042686993955,0.162109375,0.04982137680053711,0.72265625,0.97265625
final_on_policy_lr4e-5_400_full_eval,334,334,-0.0002584502362878993,0.1162109375,0.0439305305480957,0.89453125,0.98828125
final_on_policy_lr4e-5_400_full_eval,335,335,-0.0014709150909766322,0.1669921875,0.046837806701660156,0.77734375,0.92578125
final_on_policy_lr4e-5_400_full_eval,336,336,-7.884192200435791e-06,0.1015625,0.05415773391723633,0.7890625,0.9140625
final_on_policy_lr4e-5_400_full_eval,337,337,-0.0017413955229130806,0.1376953125,0.05282402038574219,0.8125,0.984375
final_on_policy_lr4e-5_400_full_eval,338,338,0.0001288394232688006,0.08349609375,0.044719696044921875,0.76171875,0.89453125
final_on_policy_lr4e-5_400_full_eval,339,339,-0.0007669044234717148,0.140625,0.03714704513549805,0.87109375,0.96484375
final_on_policy_lr4e-5_400_full_eval,340,340,-0.0007083614091243362,0.1142578125,0.04642677307128906,0.84375,0.94140625
final_on_policy_lr4e-5_400_full_eval,341,341,-0.0019840505374304485,0.1689453125,0.04111766815185547,0.78125,0.94921875
final_on_policy_lr4e-5_400_full_eval,342,342,-0.0003475232806522399,0.061279296875,0.04084014892578125,0.80859375,0.91796875
final_on_policy_lr4e-5_400_full_eval,343,343,-0.0006886190440127393,0.1611328125,0.04477643966674805,0.765625,0.97265625
final_on_policy_lr4e-5_400_full_eval,344,344,-0.000193889849469997,0.140625,0.045569419860839844,0.73046875,0.91796875
final_on_policy_lr4e-5_400_full_eval,345,345,0.0007567564534838311,0.1171875,0.03705120086669922,0.765625,0.87890625
final_on_policy_lr4e-5_400_full_eval,346,346,0.0006948235277377535,0.10009765625,0.048671722412109375,0.75,0.9375
final_on_policy_lr4e-5_400_full_eval,347,347,-0.0008498883180436678,0.125,0.04767894744873047,0.67578125,0.890625
final_on_policy_lr4e-5_400_full_eval,348,348,0.000564383837627247,0.13671875,0.048595428466796875,0.79296875,0.91796875
final_on_policy_lr4e-5_400_full_eval,349,349,-0.00011353633362887194,0.10107421875,0.05141925811767578,0.73046875,0.94921875
final_on_policy_lr4e-5_400_full_eval,350,350,-0.0016127142907862435,0.287109375,0.05278205871582031,0.765625,0.92578125
final_on_policy_lr4e-5_400_full_eval,351,351,-0.00046343290887307376,0.11328125,0.04007768630981445,0.87109375,0.9765625
final_on_policy_lr4e-5_400_full_eval,352,352,0.0005627732280117925,0.1357421875,0.042054176330566406,0.68359375,0.89453125
final_on_policy_lr4e-5_400_full_eval,353,353,0.001051464672855218,0.12451171875,0.04183340072631836,0.76953125,0.93359375
final_on_policy_lr4e-5_400_full_eval,354,354,0.0006663350905000698,0.115234375,0.04883241653442383,0.6796875,0.9453125
final_on_policy_lr4e-5_400_full_eval,355,355,0.0006036068416506168,0.140625,0.054830074310302734,0.6875,0.91015625
final_on_policy_lr4e-5_400_full_eval,356,356,-0.002552693633333547,0.15234375,0.053166866302490234,0.796875,0.92578125
final_on_policy_lr4e-5_400_full_eval,357,357,0.0019456831432762556,0.12060546875,0.04958009719848633,0.80078125,0.91015625
final_on_policy_lr4e-5_400_full_eval,358,358,-0.0006107063054514583,0.1220703125,0.05778980255126953,0.80859375,0.97265625
final_on_policy_lr4e-5_400_full_eval,359,359,-0.000878506303706672,0.12890625,0.0502781867980957,0.6953125,0.8671875
final_on_policy_lr4e-5_400_full_eval,360,360,-0.0019738739447348053,0.12060546875,0.05133819580078125,0.70703125,0.92578125
final_on_policy_lr4e-5_400_full_eval,361,361,-0.000876865964528406,0.126953125,0.052860260009765625,0.72265625,0.93359375
final_on_policy_lr4e-5_400_full_eval,362,362,-0.00023143008365877904,0.1259765625,0.059769630432128906,0.7578125,0.9296875
final_on_policy_lr4e-5_400_full_eval,363,363,-0.0007469939082511701,0.09716796875,0.04747581481933594,0.74609375,0.9140625
final_on_policy_lr4e-5_400_full_eval,364,364,-9.702102033770643e-06,0.10205078125,0.057656288146972656,0.77734375,0.92578125
final_on_policy_lr4e-5_400_full_eval,365,365,0.0010960454274027143,0.1201171875,0.05403327941894531,0.7578125,0.90625
final_on_policy_lr4e-5_400_full_eval,366,366,-0.0005762390901509207,0.109375,0.053188323974609375,0.7890625,0.9453125
final_on_policy_lr4e-5_400_full_eval,367,367,0.0008111375955195399,0.10693359375,0.0603179931640625,0.6875,0.83203125
final_on_policy_lr4e-5_400_full_eval,368,368,-0.0005334113575372612,0.0830078125,0.053328514099121094,0.7421875,0.89453125
