run,use_std_normalization,grpo_step,loss,grad_norm,token_entropy,train_answer_accuracy,train_format_accuracy
no_std_normalization,False,97,-0.3545913917478174,8.125,0.2593727111816406,0.68359375,0.9765625
no_std_normalization,False,98,-0.18512227782048285,9.375,0.2105245590209961,0.69140625,0.96875
no_std_normalization,False,99,0.0018981511966558173,7.0,0.12854957580566406,0.6328125,0.9609375
no_std_normalization,False,100,0.04056082258466631,16.375,0.1061248779296875,0.71484375,0.921875
no_std_normalization,False,101,0.00836385834554676,16.75,0.055954694747924805,0.57421875,0.93359375
no_std_normalization,False,102,-0.06822549500793684,6.5,0.06171989440917969,0.7421875,0.984375
no_std_normalization,False,103,-0.13515861831547227,15.8125,0.056705474853515625,0.734375,0.96484375
no_std_normalization,False,104,-0.03232030983781442,13.8125,0.0745859146118164,0.79296875,0.97265625
no_std_normalization,False,105,-0.2824335679470096,26.0,0.08482074737548828,0.734375,0.98046875
no_std_normalization,False,106,-0.1896607307717204,9.6875,0.08188152313232422,0.70703125,0.94140625
no_std_normalization,False,107,-0.4668730907724239,26.625,0.09298181533813477,0.69921875,0.91015625
no_std_normalization,False,108,-0.028100562747567892,7.5,0.09477996826171875,0.6875,0.9296875
no_std_normalization,False,109,-0.10556654521496966,13.125,0.0955038070678711,0.578125,0.953125
no_std_normalization,False,110,-0.39421472302637994,26.375,0.0833902359008789,0.69140625,0.984375
no_std_normalization,False,111,-0.20618220066535287,8.75,0.0757284164428711,0.4921875,0.921875
no_std_normalization,False,112,-0.03158130147494376,5.625,0.07037830352783203,0.6796875,0.9609375
no_std_normalization,False,113,-0.10162836832023459,13.3125,0.06270790100097656,0.7421875,0.9765625
no_std_normalization,False,114,-0.13702561303216498,6.5625,0.06607532501220703,0.671875,0.9609375
no_std_normalization,False,115,-0.13772497152967844,3.84375,0.07715702056884766,0.69921875,0.96484375
no_std_normalization,False,116,-0.004062530191731639,9.75,0.0793766975402832,0.57421875,0.9765625
no_std_normalization,False,117,-0.3266455239208881,9.3125,0.08021068572998047,0.7734375,0.953125
no_std_normalization,False,118,-0.1739695571413904,11.3125,0.07713603973388672,0.68359375,0.9765625
no_std_normalization,False,119,-0.3249041563467472,10.8125,0.06751441955566406,0.72265625,0.97265625
no_std_normalization,False,120,-0.1515481893438846,5.4375,0.10523700714111328,0.5390625,0.96484375
no_std_normalization,False,121,-0.29198373478720896,18.625,0.07778549194335938,0.69140625,0.95703125
no_std_normalization,False,122,-0.3273027314571664,12.8125,0.08818912506103516,0.4921875,0.90234375
no_std_normalization,False,123,-0.19456798996543512,10.25,0.0837559700012207,0.7109375,0.93359375
no_std_normalization,False,124,-0.40054819468059577,15.5,0.08637523651123047,0.7890625,0.984375
no_std_normalization,False,125,-0.2139432599360589,6.90625,0.06723499298095703,0.66796875,0.9921875
no_std_normalization,False,126,-0.04095701657934114,6.15625,0.06768274307250977,0.77734375,0.99609375
no_std_normalization,False,127,-0.08058365601755213,4.625,0.05701637268066406,0.66796875,0.94921875
no_std_normalization,False,128,-0.23946864347090013,21.25,0.06077861785888672,0.6640625,0.96875
no_std_normalization,False,129,-0.23654550195715274,15.4375,0.049950599670410156,0.6953125,0.95703125
no_std_normalization,False,130,-0.013274098339024931,6.0,0.05177879333496094,0.734375,0.9765625
no_std_normalization,False,131,-0.1822671652153076,9.5625,0.07230663299560547,0.60546875,0.95703125
no_std_normalization,False,132,-0.5171830460385536,7.125,0.0580902099609375,0.65234375,0.92578125
no_std_normalization,False,133,-0.7304981660563499,14.0,0.0828704833984375,0.68359375,0.9765625
no_std_normalization,False,134,0.12562256836827146,13.25,0.08321905136108398,0.58984375,0.98046875
no_std_normalization,False,135,-0.06427473004441708,9.4375,0.07360506057739258,0.73828125,0.9609375
no_std_normalization,False,136,-0.05898372223600745,13.8125,0.08144569396972656,0.765625,0.98828125
no_std_normalization,False,137,-0.37794841374852695,17.0,0.0915975570678711,0.703125,0.94921875
no_std_normalization,False,138,-0.33649436467385385,10.9375,0.09861278533935547,0.7109375,0.98046875
no_std_normalization,False,139,-0.47948507142427843,13.125,0.08469867706298828,0.703125,0.96875
no_std_normalization,False,140,-0.43185231497045606,22.0,0.052867889404296875,0.546875,0.9609375
no_std_normalization,False,141,-0.49276973446831107,19.875,0.06658458709716797,0.67578125,0.94140625
no_std_normalization,False,142,-0.13534264940972207,9.1875,0.05833864212036133,0.71875,0.96875
no_std_normalization,False,143,-0.49435194523539394,9.0625,0.05167579650878906,0.7265625,0.953125
no_std_normalization,False,144,-0.45122800846002065,18.25,0.05294036865234375,0.60546875,0.97265625
no_std_normalization,False,145,-0.34029302274939255,16.75,0.0537266731262207,0.67578125,0.97265625
no_std_normalization,False,146,-0.28313124763917585,7.84375,0.05018424987792969,0.625,0.97265625
no_std_normalization,False,147,-0.5796986828936497,14.75,0.056529998779296875,0.5859375,0.96875
no_std_normalization,False,148,-0.2794810775012593,8.3125,0.05294036865234375,0.6953125,0.95703125
no_std_normalization,False,149,-0.5562864411294868,13.125,0.052928924560546875,0.61328125,0.94140625
no_std_normalization,False,150,-0.7175623104994884,9.6875,0.05295848846435547,0.6640625,0.9609375
no_std_normalization,False,151,-0.49900997545046266,13.75,0.06207084655761719,0.62890625,0.96875
no_std_normalization,False,152,-0.5317459379439242,16.125,0.05225944519042969,0.6640625,0.96875
no_std_normalization,False,153,-0.23147840483579785,8.5625,0.07630014419555664,0.78515625,0.97265625
no_std_normalization,False,154,-0.15746926261635963,10.8125,0.0560915470123291,0.6953125,0.9609375
no_std_normalization,False,155,0.4924890141701326,21.25,0.05749034881591797,0.67578125,0.95703125
no_std_normalization,False,156,-0.6115451445803046,33.5,0.05323004722595215,0.7421875,0.91796875
no_std_normalization,False,157,0.17701828706776723,14.4375,0.03986167907714844,0.63671875,0.8515625
no_std_normalization,False,158,0.40579167346004397,26.25,0.04293990135192871,0.73828125,0.890625
no_std_normalization,False,159,-0.6167388740432216,22.0,0.04206657409667969,0.54296875,0.87890625
no_std_normalization,False,160,-0.28110026827198453,9.25,0.03934001922607422,0.53515625,0.81640625
no_std_normalization,False,161,0.28012582832889166,16.625,0.04659080505371094,0.69921875,0.8984375
no_std_normalization,False,162,-0.03629441075372597,10.0,0.04926252365112305,0.734375,0.95703125
no_std_normalization,False,163,-0.09617207470000722,9.875,0.04162311553955078,0.7421875,0.8828125
no_std_normalization,False,164,-0.14000682309415424,16.75,0.049983978271484375,0.625,0.86328125
no_std_normalization,False,165,-0.2647829157867818,7.46875,0.05443620681762695,0.6015625,0.8515625
no_std_normalization,False,166,-0.05658788014261518,15.9375,0.0475926399230957,0.68359375,0.91015625
no_std_normalization,False,167,-0.1284490220114094,6.59375,0.05185270309448242,0.671875,0.91796875
no_std_normalization,False,168,0.040759397441433975,14.0,0.059432029724121094,0.671875,0.9375
no_std_normalization,False,169,-0.012231766912009334,11.625,0.06183624267578125,0.71875,0.9453125
no_std_normalization,False,170,-0.07009249746624846,11.25,0.07192802429199219,0.6640625,0.94921875
no_std_normalization,False,171,-0.21519977816205937,8.5625,0.06861591339111328,0.75,0.96484375
no_std_normalization,False,172,-0.13426423305645585,13.125,0.07553291320800781,0.74609375,0.94921875
no_std_normalization,False,173,0.0025884843526000623,3.296875,0.06714725494384766,0.67578125,0.94140625
no_std_normalization,False,174,-0.22660362015813007,13.5,0.06359004974365234,0.5859375,0.9453125
no_std_normalization,False,175,-0.03446321527371765,4.78125,0.075347900390625,0.66796875,0.9296875
no_std_normalization,False,176,-0.09213012261170661,8.6875,0.0755157470703125,0.59375,0.9453125
no_std_normalization,False,177,-0.03246971225962625,5.625,0.07111358642578125,0.58984375,0.90625
no_std_normalization,False,178,-0.13629241445414664,6.34375,0.0632181167602539,0.62890625,0.9453125
no_std_normalization,False,179,-0.09149580774464994,4.9375,0.07078361511230469,0.703125,0.92578125
no_std_normalization,False,180,0.019095043446213822,10.6875,0.05084991455078125,0.78515625,0.93359375
no_std_normalization,False,181,-0.42304894403059734,9.4375,0.05772829055786133,0.578125,0.875
no_std_normalization,False,182,-0.7945996482812916,13.125,0.05816459655761719,0.72265625,0.94921875
no_std_normalization,False,183,0.06754958216333762,6.15625,0.05459880828857422,0.765625,0.96875
no_std_normalization,False,184,-0.4072181918818387,11.625,0.04912757873535156,0.64453125,0.890625
no_std_normalization,False,185,-0.00863627787475707,7.59375,0.051471710205078125,0.7734375,0.93359375
no_std_normalization,False,186,-0.06382881768149673,7.90625,0.04901933670043945,0.78125,0.9375
no_std_normalization,False,187,-0.4020330337662017,5.3125,0.05439281463623047,0.828125,0.95703125
no_std_normalization,False,188,-0.3311405691129039,7.75,0.04891014099121094,0.703125,0.94921875
no_std_normalization,False,189,-0.30867959871829953,16.0,0.05093574523925781,0.625,0.9296875
no_std_normalization,False,190,-0.12019629913447716,11.0625,0.04715394973754883,0.671875,0.9140625
no_std_normalization,False,191,-0.12832311981765088,12.875,0.044760704040527344,0.6875,0.9375
no_std_normalization,False,192,-0.3580051888930029,14.875,0.048839569091796875,0.72265625,0.9609375
no_std_normalization,False,193,-0.38759933607161656,15.9375,0.051727294921875,0.671875,0.9375
no_std_normalization,False,194,-0.3912036755136796,20.75,0.04759860038757324,0.62109375,0.91796875
no_std_normalization,False,195,-0.434353951648518,18.5,0.05440092086791992,0.59375,0.87890625
no_std_normalization,False,196,-0.14446250473520195,9.125,0.048491477966308594,0.4765625,0.890625
no_std_normalization,False,197,-0.38501842707773903,12.625,0.05435657501220703,0.65234375,0.92578125
no_std_normalization,False,198,-0.37547624202852603,12.5625,0.04704475402832031,0.59765625,0.86328125
no_std_normalization,False,199,-0.34544031484620064,16.5,0.046681880950927734,0.40625,0.890625
no_std_normalization,False,200,-0.23465553174173692,32.0,0.043761253356933594,0.69921875,0.91015625
