run,variant,loss_type,cliprange_low,cliprange_high,grpo_step,optimizer_step,rollout_epoch,token_entropy,grad_norm,loss,clip_fraction,approx_kl,rollout_avg_response_token_length,rollout_answer_accuracy,rollout_format_accuracy
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,46,92,2,0.36523962020874023,5.28125,-0.0837467861128971,,0.05397722125053406,33.18359375,0.2890625,0.95703125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,47,94,2,0.31575512886047363,6.5,-0.0366392278810963,,0.0589701384305954,25.09765625,0.23046875,0.94140625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,48,96,2,0.2771417498588562,2.15625,-0.02121225174050778,,0.03796127438545227,29.30078125,0.2890625,0.96484375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,49,98,2,0.29996442794799805,11.0,-0.0292645898880437,,0.08826486766338348,31.203125,0.4453125,0.98828125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,50,100,2,0.3698406219482422,9.375,-0.0419598042499274,,0.07719245553016663,28.95703125,0.26171875,0.96875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,51,102,2,0.28157901763916016,1.2578125,-0.06031635811086744,,0.04413163661956787,38.34375,0.20703125,0.96875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,52,104,2,0.4009370803833008,4.59375,-0.030607525375671685,,0.04342198371887207,73.2578125,0.25390625,0.8828125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,53,106,2,0.4561004638671875,37.75,-0.07544892479199916,,0.03107428550720215,65.03515625,0.37890625,0.921875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,54,108,2,0.47107887268066406,16384.0,-4.842981725581922,,0.014367317780852318,100.46875,0.41015625,0.90625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,55,110,2,0.4174027442932129,2.109375,-0.017522630863822997,,0.03523673117160797,133.89453125,0.2890625,0.859375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,56,112,2,0.39554405212402344,9.6875,-0.06590481323655695,,0.030167505145072937,192.109375,0.31640625,0.76171875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,57,114,2,0.3303203582763672,8.5625,-0.020114841870963573,,0.024073854088783264,200.95703125,0.3125,0.7734375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,58,116,2,0.3006439208984375,3.953125,-0.031524255871772766,,0.021624375134706497,207.37890625,0.265625,0.77734375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,59,118,2,0.3449115753173828,3.703125,-0.03203558945097029,,0.01717505231499672,225.125,0.28515625,0.72265625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,60,120,2,0.35097312927246094,6.84375,-0.0321802917169407,,0.018450219184160233,283.98046875,0.203125,0.578125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,61,122,2,0.3657650947570801,3.21875,-0.021813755971379578,,0.013368085026741028,189.44140625,0.26171875,0.71875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,62,124,2,0.47451019287109375,2.671875,-0.02214287407696247,,0.0447869673371315,156.11328125,0.17578125,0.80078125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,63,126,2,0.4277305603027344,11.875,-0.03822998329997063,,0.014989279210567474,118.61328125,0.30078125,0.83203125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,64,128,2,0.5373649597167969,2.046875,-0.02567139861639589,,0.014988390728831291,116.53125,0.2421875,0.77734375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,65,130,2,0.4924278259277344,3.6875,-0.011515957885421813,,0.06585103273391724,77.84375,0.33984375,0.8828125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,66,132,2,0.5566558837890625,19.75,-0.031561276875436306,,0.02242705225944519,69.9921875,0.29296875,0.90234375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,67,134,2,0.5638771057128906,2.71875,-0.024873084155842662,,0.021432816982269287,49.15625,0.109375,0.9296875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,68,136,2,0.6364822387695312,5.71875,-0.01351747871376574,,0.019234925508499146,53.70703125,0.28125,0.94140625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,69,138,2,0.5871329307556152,10.6875,-0.029014771338552237,,0.0056632161140441895,72.23828125,0.3671875,0.9296875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,70,140,2,0.5980830192565918,1.671875,-0.021131232613697648,,0.022586971521377563,77.046875,0.2734375,0.91015625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,71,142,2,0.5980253219604492,4.78125,-0.02175497729331255,,0.018143922090530396,62.09375,0.2421875,0.91015625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,72,144,2,0.5254592895507812,1.078125,-0.006221628864295781,,0.02168680727481842,52.48828125,0.37890625,0.953125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,73,146,2,0.5015058517456055,2.28125,-0.013296140008606017,,0.01238146424293518,56.49609375,0.2578125,0.9375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,74,148,2,0.55377197265625,3.53125,-0.022696832777000964,,0.014214009046554565,52.15625,0.3515625,0.9140625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,75,150,2,0.6801528930664062,1.921875,-0.01778970065061003,,0.03487743902951479,69.26171875,0.22265625,0.87890625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,76,152,2,0.5671539306640625,4.90625,-0.030424026888795197,,0.03945364058017731,61.14453125,0.26953125,0.90234375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,77,154,2,0.4721870422363281,2.96875,-0.018313876120373607,,0.023870468139648438,34.296875,0.37109375,0.96875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,78,156,2,0.5075225830078125,8.5625,-0.03132715728133917,,0.06343793869018555,34.23828125,0.3671875,0.96875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,79,158,2,0.45684051513671875,1.203125,-0.013395545771345496,,0.1234004944562912,31.15234375,0.5234375,0.98046875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,80,160,2,0.6022834777832031,3.421875,-0.03259169985540211,,0.08860181644558907,54.3359375,0.38671875,0.9453125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,81,162,2,0.5615367889404297,3.078125,-0.025939568993635476,,0.0245373398065567,124.72265625,0.234375,0.8046875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,82,164,2,0.44635963439941406,12.5625,-0.043649679981172085,,0.006969556212425232,128.6328125,0.19921875,0.78515625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,83,166,2,0.20252704620361328,2.0,-0.015537533559836447,,0.03803323209285736,58.84765625,0.234375,0.9140625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,84,168,2,0.10306477546691895,0.50390625,-0.003310607629828155,,0.03184083104133606,23.546875,0.171875,0.95703125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,85,170,2,0.08855962753295898,0.97265625,-0.010436624637804925,,0.02559223771095276,24.28125,0.3515625,0.97265625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,86,172,2,0.07807254791259766,5.9375,-0.023777500027790666,,0.007512908428907394,20.7734375,0.36328125,0.95703125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,87,174,2,0.13483285903930664,0.52734375,-0.003461562446318567,,0.0012879371643066406,16.4921875,0.2890625,0.984375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,88,176,2,0.20819854736328125,8.25,0.06836841232143342,,0.03263244777917862,40.76953125,0.2421875,0.9765625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,89,178,2,0.1596212387084961,0.427734375,-0.004217756213620305,,0.051650285720825195,29.3125,0.2890625,0.9765625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,90,180,2,0.06506109237670898,0.55859375,-0.005643455311655998,,0.01997244358062744,17.29296875,0.3203125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,91,182,2,0.07405281066894531,3.484375,-0.024815104086883366,,0.06369054317474365,16.71484375,0.23828125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,92,184,2,0.05303001403808594,0.205078125,-0.008309741620905697,,0.05077981948852539,16.80859375,0.36328125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,93,186,2,0.07391977310180664,0.25390625,-0.0006146193481981754,,0.005470305681228638,19.8046875,0.3984375,0.9921875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,94,188,2,0.04513347148895264,0.3359375,-0.02036269474774599,,0.04772186279296875,16.2578125,0.3125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,95,190,2,0.032512784004211426,0.043212890625,-0.006951074581593275,,0.002980947494506836,16.0859375,0.390625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,96,192,2,0.04111820459365845,0.08349609375,-0.0018112324178218842,,0.011809825897216797,15.98828125,0.296875,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,97,194,2,0.03117215633392334,3.515625,-0.010451498557813466,,0.010409712791442871,15.9765625,0.140625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,98,196,2,0.03806757926940918,2.984375,-0.015449583414010704,,0.04255509376525879,16.203125,0.2734375,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,99,198,2,0.026747941970825195,0.67578125,-0.010081259184516966,,0.052175045013427734,16.2109375,0.2734375,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,100,200,2,0.027017652988433838,0.75390625,-0.007833334151655436,,0.011739492416381836,15.86328125,0.30078125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,101,202,2,0.026930570602416992,0.408203125,-0.004602946457453072,,0.0077075958251953125,15.91796875,0.33984375,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,102,204,2,0.017314553260803223,0.11572265625,-0.004584952141158283,,0.009111404418945312,15.90234375,0.5078125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,103,206,2,0.03355979919433594,1.4609375,-0.00769233494065702,,0.03400552272796631,15.79296875,0.42578125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,104,208,2,0.036139488220214844,0.51953125,-0.006067661801353097,,0.04478049278259277,15.546875,0.1953125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,105,210,2,0.04929637908935547,0.671875,-0.008682770421728492,,0.018907666206359863,16.07421875,0.2109375,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,106,212,2,0.0495302677154541,0.042236328125,-0.025773542700335383,,0.03283548355102539,16.03125,0.1953125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,107,214,2,0.03977477550506592,0.232421875,-0.0031301616691052914,,0.022879481315612793,16.39453125,0.28125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,108,216,2,0.02984011173248291,2.203125,-0.010513277957215905,,0.021399497985839844,15.9140625,0.359375,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,109,218,2,0.03859293460845947,0.267578125,-0.002546382136642933,,0.02547013759613037,15.953125,0.265625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,110,220,2,0.03604549169540405,0.173828125,-0.004711451940238476,,0.016008436679840088,15.890625,0.2890625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,111,222,2,0.032166361808776855,0.318359375,-0.008124503772705793,,0.024117469787597656,15.9765625,0.3515625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,112,224,2,0.04964590072631836,2.265625,-0.11566773150116205,,0.04636192321777344,15.9921875,0.28515625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,113,226,2,0.043121337890625,0.71875,-0.012774335336871445,,0.04152238368988037,16.03125,0.26953125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,114,228,2,0.0440824031829834,0.006805419921875,-0.002302166656590998,,0.024754464626312256,19.66015625,0.1484375,0.99609375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,115,230,2,0.05289316177368164,0.00372314453125,-0.0009031728841364384,,0.010020852088928223,15.9765625,0.3046875,0.96484375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,116,232,2,0.05659770965576172,0.267578125,-0.004722970770671964,,0.03239923715591431,16.32421875,0.421875,0.98828125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,117,234,2,0.04797685146331787,0.15234375,-0.01529321784619242,,0.036666274070739746,15.75,0.15625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,118,236,2,0.036509156227111816,0.189453125,-0.016564253135584295,,0.034711480140686035,16.08984375,0.29296875,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,119,238,2,0.05611073970794678,0.41015625,-0.02465175441466272,,0.04796397686004639,16.66796875,0.390625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,120,240,2,0.05925726890563965,0.07177734375,-0.021724240388721228,,0.04979449510574341,18.0703125,0.2734375,0.99609375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,121,242,2,0.037198662757873535,41.75,-0.062408243073150516,,0.028058648109436035,15.875,0.40625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,122,244,2,0.04141104221343994,0.0009002685546875,-0.0007729839999228716,,0.0009684562683105469,15.84375,0.37109375,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,123,246,2,0.044229745864868164,0.1796875,-0.00783599924761802,,0.04159945249557495,16.09765625,0.3515625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,124,248,2,0.03217315673828125,0.00147247314453125,-0.011700870003551245,,0.01701188087463379,15.77734375,0.3828125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,125,250,2,0.04495149850845337,0.53125,-0.011416229186579585,,0.003950357437133789,15.95703125,0.22265625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,126,252,2,0.03608441352844238,0.00017642974853515625,-0.002263232134282589,,0.021800756454467773,15.90625,0.32421875,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,127,254,2,0.07228899002075195,0.1025390625,-0.0031223349506035447,,0.01474308967590332,16.55078125,0.44140625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,128,256,2,0.06136512756347656,0.240234375,-0.007119324989616871,,0.046700119972229004,16.11328125,0.28125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,129,258,2,0.06284046173095703,0.0947265625,-0.004243189818225801,,0.016174256801605225,16.0,0.21484375,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,130,260,2,0.04579269886016846,0.95703125,-0.011902699712663889,,0.02887725830078125,16.1484375,0.3515625,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,131,262,2,0.048181772232055664,1.734375,-0.022820947808213532,,0.05879700183868408,16.375,0.36328125,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,132,264,2,0.03075432777404785,1.2734375,-0.005234736367128789,,0.018677711486816406,16.40234375,0.375,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,133,266,2,0.027735352516174316,0.1474609375,-0.0057813860476017,,0.041271328926086426,16.00390625,0.27734375,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,134,268,2,0.02324235439300537,0.076171875,-0.0050849987892434,,0.021558046340942383,15.7265625,0.32421875,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,135,270,2,0.03262794017791748,0.361328125,-0.0011238905135542154,,0.00971078872680664,15.8828125,0.35546875,1.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,136,272,2,0.11572980880737305,0.8203125,-0.004147856845520437,,0.05061641335487366,29.91015625,0.2109375,0.87890625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,137,274,2,0.06369245052337646,0.0,0.0,,0.009926699101924896,53.2734375,0.0,0.0078125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,138,276,2,0.11250114440917969,0.0,0.0,,0.0006749220192432404,88.9921875,0.0,0.00390625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,139,278,2,0.09434390068054199,0.0,0.0,,0.000651482492685318,53.83984375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,140,280,2,0.09375739097595215,0.0,0.0,,0.00022692978382110596,97.77734375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,141,282,2,0.09242987632751465,0.0,0.0,,0.0016779862344264984,83.1328125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,142,284,2,0.12138485908508301,0.0,0.0,,4.922598600387573e-05,111.8203125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,143,286,2,0.09343433380126953,0.0,0.0,,0.001370847225189209,97.69921875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,144,288,2,0.09250259399414062,0.0,0.0,,0.001109398901462555,128.75390625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,145,290,2,0.17318487167358398,0.0,0.0,,-0.0003724880516529083,139.26171875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,146,292,2,0.0977315902709961,0.0,0.0,,-0.0015807971358299255,76.31640625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,147,294,2,0.08741545677185059,0.0,0.0,,4.375725984573364e-05,64.4296875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,148,296,2,0.12818479537963867,0.0,0.0,,0.0007295235991477966,75.625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,149,298,2,0.08975458145141602,0.0,0.0,,-0.0012030042707920074,58.37109375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,150,300,2,0.11914491653442383,0.0,0.0,,4.643574357032776e-05,109.828125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,151,302,2,0.11995458602905273,0.0,0.0,,-0.0010681301355361938,118.421875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,152,304,2,0.10428595542907715,0.0,0.0,,0.0015760250389575958,90.59765625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,153,306,2,0.12975859642028809,0.0,0.0,,-0.00126701220870018,127.53125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,154,308,2,0.10405588150024414,0.0,0.0,,0.00047571584582328796,72.83203125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,155,310,2,0.13393068313598633,0.0,0.0,,0.0003051161766052246,90.2265625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,156,312,2,0.1096196174621582,0.0,0.0,,0.00036832690238952637,105.6796875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,157,314,2,0.1301860809326172,0.0,0.0,,-8.303672075271606e-05,119.1796875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,158,316,2,0.18535709381103516,0.0,0.0,,-0.0005972683429718018,92.5859375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,159,318,2,0.12362778186798096,0.0,0.0,,0.0009607411921024323,72.37890625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,160,320,2,0.09966611862182617,0.0,0.0,,0.00038724392652511597,89.33203125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,161,322,2,0.10283875465393066,0.0,0.0,,0.0016982927918434143,81.0390625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,162,324,2,0.1516718864440918,0.0,0.0,,-0.0008813962340354919,123.3515625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,163,326,2,0.13414454460144043,0.0,0.0,,0.002741798758506775,116.1875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,164,328,2,0.11529600620269775,0.0,0.0,,-0.0005240440368652344,121.21484375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,165,330,2,0.1361713409423828,0.0,0.0,,-0.002180255949497223,117.49609375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,166,332,2,0.10489273071289062,0.0,0.0,,0.0005090385675430298,86.81640625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,167,334,2,0.13920831680297852,0.0,0.0,,0.0004094243049621582,133.3828125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,168,336,2,0.15789294242858887,0.0,0.0,,-9.21487808227539e-05,139.2109375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,169,338,2,0.1294858455657959,0.0,0.0,,0.0004120469093322754,135.46484375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,170,340,2,0.19697141647338867,0.0,0.0,,-8.503347635269165e-05,137.29296875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,171,342,2,0.13507795333862305,0.0,0.0,,5.505606532096863e-05,144.50390625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,172,344,2,0.12163972854614258,0.0,0.0,,0.000889163464307785,104.48828125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,173,346,2,0.1380212903022766,0.0,0.0,,-0.0002070404589176178,104.67578125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,174,348,2,0.16615629196166992,0.0,0.0,,0.0001542121171951294,149.44140625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,175,350,2,0.10891199111938477,0.0,0.0,,0.0005537606775760651,113.77734375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,176,352,2,0.07302618026733398,0.0,0.0,,-0.00020038336515426636,78.41015625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,177,354,2,0.12539923191070557,0.0,0.0,,0.00047997385263442993,85.3828125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,178,356,2,0.11749649047851562,0.0,0.0,,-0.0006188973784446716,125.27734375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,179,358,2,0.11658263206481934,0.0,0.0,,-0.0004915446043014526,83.953125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,180,360,2,0.12815618515014648,0.0,0.0,,-0.000252310186624527,104.58984375,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,181,362,2,0.10121583938598633,0.0,0.0,,-0.00019700080156326294,81.953125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,182,364,2,0.09984254837036133,0.0,0.0,,-0.0006349757313728333,67.73828125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,183,366,2,0.15759873390197754,0.0,0.0,,-0.003053136169910431,91.390625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,184,368,2,0.11320924758911133,0.0,0.0,,-0.0005485713481903076,103.13671875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,185,370,2,0.1528993844985962,0.0,0.0,,-0.0007298924028873444,130.4765625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,186,372,2,0.12665653228759766,0.0,0.0,,-1.6868114471435547e-05,149.64453125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,187,374,2,0.11590814590454102,0.0,0.0,,0.00019200146198272705,138.56640625,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,188,376,2,0.11452245712280273,0.0,0.0,,0.000360049307346344,102.11328125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,189,378,2,0.11368775367736816,0.0,0.0,,0.0002733469009399414,77.28125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,190,380,2,0.12546014785766602,0.0,0.0,,0.0006564483046531677,96.36328125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,191,382,2,0.14339828491210938,0.0,0.0,,0.0002083219587802887,129.6875,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,192,384,2,0.18026161193847656,0.0,0.0,,0.0003304891288280487,150.03125,0.0,0.0
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,193,386,2,0.14258480072021484,0.0,0.0,,-0.0005003809928894043,92.44140625,0.0,0.0
